rank,feature,importance
1608,t08_kp07_x,0.00000000
1609,t32_kp16_y,0.00000000
1610,t32_kp15_y,0.00000000
1611,t08_kp09_x,0.00000000
1612,t08_kp09_y,0.00000000
1613,t08_kp10_x,0.00000000
1614,t08_kp13_x,0.00000000
1615,t32_kp05_y,0.00000000
1616,t31_kp07_x,0.00000000
1617,t32_kp13_x,0.00000000
1618,t08_kp14_x,0.00000000
1619,t08_kp14_y,0.00000000
1620,t31_kp22_y,0.00000000
1621,t32_kp11_y,0.00000000
1622,t08_kp16_y,0.00000000
1623,t31_kp21_x,0.00000000
1624,t32_kp11_x,0.00000000
1625,t08_kp17_y,0.00000000
1626,t32_kp10_x,0.00000000
1627,t08_kp18_x,0.00000000
1628,t32_kp14_x,0.00000000
1629,t31_kp14_y,0.00000000
1630,t31_kp12_y,0.00000000
1631,t31_kp13_x,0.00000000
1632,t32_kp09_x,0.00000000
1633,t08_kp01_x,0.00000000
1634,t31_kp20_y,0.00000000
1635,t07_kp32_y,0.00000000
1636,t07_kp32_x,0.00000000
1637,t31_kp14_x,0.00000000
1638,t07_kp31_y,0.00000000
1639,t32_kp21_y,0.00000000
1640,t31_kp16_y,0.00000000
1641,t32_kp18_x,0.00000000
1642,t31_kp17_x,0.00000000
1643,t31_kp12_x,0.00000000
1644,t32_kp24_x,0.00000000
1645,t32_kp25_x,0.00000000
1646,t06_kp32_y,0.00000000
1647,t07_kp00_y,0.00000000
1648,t07_kp04_x,0.00000000
1649,t07_kp05_x,0.00000000
1650,t07_kp06_y,0.00000000
1651,t07_kp07_x,0.00000000
1652,t31_kp07_y,0.00000000
1653,t07_kp10_x,0.00000000
1654,t33_kp09_y,0.00000000
1655,t33_kp12_y,0.00000000
1656,t33_kp14_x,0.00000000
1657,t33_kp14_y,0.00000000
1658,t33_kp15_x,0.00000000
1659,t33_kp18_y,0.00000000
1660,t06_kp24_y,0.00000000
1661,t06_kp25_x,0.00000000
1662,t07_kp09_x,0.00000000
1663,t33_kp23_y,0.00000000
1664,t33_kp25_x,0.00000000
1665,t33_kp26_y,0.00000000
1666,t33_kp27_x,0.00000000
1667,t33_kp28_x,0.00000000
1668,t33_kp28_y,0.00000000
1669,t33_kp30_y,0.00000000
1670,t06_kp09_x,0.00000000
1671,t06_kp10_x,0.00000000
1672,t32_kp23_y,0.00000000
1673,t06_kp13_y,0.00000000
1674,t06_kp14_x,0.00000000
1675,t06_kp14_y,0.00000000
1676,t06_kp15_y,0.00000000
1677,t33_kp21_y,0.00000000
1678,t07_kp12_y,0.00000000
1679,t07_kp14_y,0.00000000
1680,t32_kp22_y,0.00000000
1681,t32_kp23_x,0.00000000
1682,t06_kp12_x,0.00000000
1683,t33_kp00_y,0.00000000
1684,t33_kp01_x,0.00000000
1685,t33_kp01_y,0.00000000
1686,t07_kp15_x,0.00000000
1687,t32_kp26_x,0.00000000
1688,t32_kp26_y,0.00000000
1689,t32_kp27_x,0.00000000
1690,t32_kp27_y,0.00000000
1691,t06_kp26_y,0.00000000
1692,t32_kp29_x,0.00000000
1693,t08_kp13_y,0.00000000
1694,t31_kp23_x,0.00000000
1695,t31_kp23_y,0.00000000
1696,t31_kp24_x,0.00000000
1697,t31_kp26_x,0.00000000
1698,t31_kp27_x,0.00000000
1699,t31_kp27_y,0.00000000
1700,t08_kp02_y,0.00000000
1701,t32_kp28_y,0.00000000
1702,t06_kp29_y,0.00000000
1703,t06_kp31_y,0.00000000
1704,t33_kp06_y,0.00000000
1705,t33_kp08_y,0.00000000
1706,t07_kp21_y,0.00000000
1707,t07_kp23_y,0.00000000
1708,t07_kp25_x,0.00000000
1709,t07_kp27_y,0.00000000
1710,t07_kp30_y,0.00000000
1711,t32_kp31_y,0.00000000
1712,t07_kp16_x,0.00000000
1713,t07_kp16_y,0.00000000
1714,t07_kp17_x,0.00000000
1715,t07_kp17_y,0.00000000
1716,t07_kp19_x,0.00000000
1717,t07_kp19_y,0.00000000
1718,t07_kp21_x,0.00000000
1719,t32_kp30_y,0.00000000
1720,t32_kp31_x,0.00000000
1721,t07_kp15_y,0.00000000
1722,t29_kp26_x,0.00000000
1723,t29_kp27_x,0.00000000
1724,t29_kp27_y,0.00000000
1725,t29_kp28_y,0.00000000
1726,t29_kp29_x,0.00000000
1727,t29_kp29_y,0.00000000
1728,t29_kp30_x,0.00000000
1729,t10_kp06_x,0.00000000
1730,t10_kp06_y,0.00000000
1731,t08_kp30_y,0.00000000
1732,t10_kp09_x,0.00000000
1733,t10_kp10_x,0.00000000
1734,t10_kp11_y,0.00000000
1735,t29_kp25_x,0.00000000
1736,t11_kp01_y,0.00000000
1737,t11_kp05_x,0.00000000
1738,t11_kp06_x,0.00000000
1739,t11_kp07_y,0.00000000
1740,t11_kp08_x,0.00000000
1741,t11_kp09_y,0.00000000
1742,t10_kp08_x,0.00000000
1743,t09_kp28_y,0.00000000
1744,t30_kp09_x,0.00000000
1745,t30_kp09_y,0.00000000
1746,t30_kp10_x,0.00000000
1747,t30_kp10_y,0.00000000
1748,t30_kp11_x,0.00000000
1749,t30_kp03_y,0.00000000
1750,t30_kp04_x,0.00000000
1751,t30_kp04_y,0.00000000
1752,t30_kp06_x,0.00000000
1753,t29_kp25_y,0.00000000
1754,t30_kp07_y,0.00000000
1755,t10_kp13_y,0.00000000
1756,t10_kp14_x,0.00000000
1757,t29_kp31_x,0.00000000
1758,t29_kp31_y,0.00000000
1759,t29_kp32_y,0.00000000
1760,t30_kp00_y,0.00000000
1761,t30_kp01_x,0.00000000
1762,t30_kp02_x,0.00000000
1763,t30_kp02_y,0.00000000
1764,t30_kp07_x,0.00000000
1765,t11_kp15_y,0.00000000
1766,t11_kp16_x,0.00000000
1767,t11_kp16_y,0.00000000
1768,t11_kp17_x,0.00000000
1769,t11_kp17_y,0.00000000
1770,t11_kp18_x,0.00000000
1771,t11_kp18_y,0.00000000
1772,t11_kp19_x,0.00000000
1773,t29_kp24_x,0.00000000
1774,t11_kp10_x,0.00000000
1775,t11_kp11_x,0.00000000
1776,t11_kp13_x,0.00000000
1777,t11_kp13_y,0.00000000
1778,t11_kp14_x,0.00000000
1779,t11_kp14_y,0.00000000
1780,t29_kp16_y,0.00000000
1781,t29_kp17_x,0.00000000
1782,t29_kp18_y,0.00000000
1783,t29_kp19_y,0.00000000
1784,t29_kp20_y,0.00000000
1785,t29_kp24_y,0.00000000
1786,t29_kp09_x,0.00000000
1787,t10_kp24_x,0.00000000
1788,t10_kp25_x,0.00000000
1789,t10_kp26_y,0.00000000
1790,t10_kp27_y,0.00000000
1791,t10_kp29_y,0.00000000
1792,t10_kp30_y,0.00000000
1793,t10_kp32_y,0.00000000
1794,t10_kp19_y,0.00000000
1795,t10_kp20_x,0.00000000
1796,t10_kp19_x,0.00000000
1797,t10_kp21_x,0.00000000
1798,t10_kp21_y,0.00000000
1799,t10_kp23_x,0.00000000
1800,t10_kp23_y,0.00000000
1801,t10_kp15_y,0.00000000
1802,t10_kp16_y,0.00000000
1803,t10_kp17_x,0.00000000
1804,t10_kp17_y,0.00000000
1805,t10_kp18_x,0.00000000
1806,t10_kp18_y,0.00000000
1807,t10_kp20_y,0.00000000
1808,t09_kp09_x,0.00000000
1809,t08_kp28_x,0.00000000
1810,t08_kp28_y,0.00000000
1811,t08_kp29_y,0.00000000
1812,t33_kp22_y,0.00000000
1813,t08_kp31_y,0.00000000
1814,t08_kp32_x,0.00000000
1815,t08_kp21_y,0.00000000
1816,t08_kp22_y,0.00000000
1817,t09_kp27_y,0.00000000
1818,t08_kp24_y,0.00000000
1819,t08_kp25_x,0.00000000
1820,t08_kp26_x,0.00000000
1821,t08_kp27_y,0.00000000
1822,t09_kp21_x,0.00000000
1823,t09_kp21_y,0.00000000
1824,t09_kp22_x,0.00000000
1825,t09_kp22_y,0.00000000
1826,t09_kp23_y,0.00000000
1827,t09_kp25_x,0.00000000
1828,t08_kp23_y,0.00000000
1829,t31_kp09_x,0.00000000
1830,t31_kp10_x,0.00000000
1831,t31_kp11_x,0.00000000
1832,t31_kp11_y,0.00000000
1833,t31_kp31_y,0.00000000
1834,t32_kp03_x,0.00000000
1835,t32_kp04_x,0.00000000
1836,t32_kp05_x,0.00000000
1837,t09_kp10_x,0.00000000
1838,t09_kp10_y,0.00000000
1839,t09_kp08_x,0.00000000
1840,t30_kp24_y,0.00000000
1841,t30_kp25_x,0.00000000
1842,t30_kp28_y,0.00000000
1843,t30_kp29_y,0.00000000
1844,t09_kp01_x,0.00000000
1845,t09_kp02_y,0.00000000
1846,t09_kp04_x,0.00000000
1847,t09_kp04_y,0.00000000
1848,t09_kp06_x,0.00000000
1849,t09_kp07_x,0.00000000
1850,t09_kp11_x,0.00000000
1851,t31_kp02_y,0.00000000
1852,t09_kp32_x,0.00000000
1853,t10_kp01_y,0.00000000
1854,t10_kp02_x,0.00000000
1855,t10_kp02_y,0.00000000
1856,t10_kp03_x,0.00000000
1857,t30_kp18_y,0.00000000
1858,t30_kp19_x,0.00000000
1859,t30_kp20_y,0.00000000
1860,t30_kp21_y,0.00000000
1861,t09_kp26_y,0.00000000
1862,t30_kp23_x,0.00000000
1863,t09_kp29_y,0.00000000
1864,t30_kp11_y,0.00000000
1865,t30_kp12_x,0.00000000
1866,t30_kp13_x,0.00000000
1867,t30_kp13_y,0.00000000
1868,t30_kp14_x,0.00000000
1869,t30_kp14_y,0.00000000
1870,t30_kp16_y,0.00000000
1871,t30_kp18_x,0.00000000
1872,t30_kp22_x,0.00000000
1873,t09_kp14_y,0.00000000
1874,t09_kp15_x,0.00000000
1875,t09_kp15_y,0.00000000
1876,t09_kp16_y,0.00000000
1877,t09_kp17_x,0.00000000
1878,t09_kp17_y,0.00000000
1879,t09_kp18_x,0.00000000
1880,t09_kp19_x,0.00000000
1881,t31_kp03_y,0.00000000
1882,t31_kp04_x,0.00000000
1883,t31_kp01_y,0.00000000
1884,t31_kp05_y,0.00000000
1885,t31_kp06_x,0.00000000
1886,t31_kp06_y,0.00000000
1887,t09_kp13_y,0.00000000
1888,t30_kp30_x,0.00000000
1889,t30_kp30_y,0.00000000
1890,t30_kp31_x,0.00000000
1891,t30_kp32_y,0.00000000
1892,t31_kp00_y,0.00000000
1893,t31_kp01_x,0.00000000
1894,t31_kp05_x,0.00000000
1895,t03_kp00_x,0.00000000
1896,t03_kp01_x,0.00000000
1897,t38_kp24_y,0.00000000
1898,t38_kp25_x,0.00000000
1899,t02_kp22_x,0.00000000
1900,t02_kp23_y,0.00000000
1901,t02_kp24_y,0.00000000
1902,t02_kp25_y,0.00000000
1903,t02_kp27_y,0.00000000
1904,t34_kp18_x,0.00000000
1905,t02_kp28_y,0.00000000
1906,t39_kp04_x,0.00000000
1907,t39_kp06_x,0.00000000
1908,t39_kp08_x,0.00000000
1909,t39_kp10_x,0.00000000
1910,t39_kp10_y,0.00000000
1911,t39_kp14_x,0.00000000
1912,t02_kp20_y,0.00000000
1913,t39_kp27_y,0.00000000
1914,t39_kp28_x,0.00000000
1915,t02_kp28_x,0.00000000
1916,t02_kp14_y,0.00000000
1917,t02_kp15_y,0.00000000
1918,t02_kp18_x,0.00000000
1919,t02_kp18_y,0.00000000
1920,t39_kp31_x,0.00000000
1921,t40_kp28_x,0.00000000
1922,t40_kp29_x,0.00000000
1923,t40_kp29_y,0.00000000
1924,t02_kp07_x,0.00000000
1925,t02_kp09_x,0.00000000
1926,t02_kp32_y,0.00000000
1927,t40_kp14_x,0.00000000
1928,t40_kp17_x,0.00000000
1929,t40_kp24_x,0.00000000
1930,t40_kp24_y,0.00000000
1931,t40_kp25_x,0.00000000
1932,t40_kp25_y,0.00000000
1933,t40_kp26_x,0.00000000
1934,t02_kp30_y,0.00000000
1935,t02_kp31_x,0.00000000
1936,t02_kp31_y,0.00000000
1937,t02_kp11_x,0.00000000
1938,t38_kp03_x,0.00000000
1939,t38_kp04_x,0.00000000
1940,t38_kp07_x,0.00000000
1941,t38_kp08_x,0.00000000
1942,t38_kp14_x,0.00000000
1943,t38_kp14_y,0.00000000
1944,t38_kp26_x,0.00000000
1945,t38_kp26_y,0.00000000
1946,t38_kp29_x,0.00000000
1947,t38_kp30_x,0.00000000
1948,t39_kp28_y,0.00000000
1949,t38_kp31_y,0.00000000
1950,t03_kp28_x,0.00000000
1951,t03_kp30_y,0.00000000
1952,t03_kp31_x,0.00000000
1953,t03_kp31_y,0.00000000
1954,t03_kp32_x,0.00000000
1955,t04_kp00_x,0.00000000
1956,t03_kp19_x,0.00000000
1957,t03_kp20_x,0.00000000
1958,t03_kp20_y,0.00000000
1959,t38_kp30_y,0.00000000
1960,t39_kp29_x,0.00000000
1961,t39_kp29_y,0.00000000
1962,t39_kp30_y,0.00000000
1963,t38_kp32_x,0.00000000
1964,t39_kp00_x,0.00000000
1965,t03_kp17_y,0.00000000
1966,t03_kp18_y,0.00000000
1967,t37_kp18_x,0.00000000
1968,t37_kp19_x,0.00000000
1969,t37_kp23_y,0.00000000
1970,t38_kp01_x,0.00000000
1971,t37_kp25_x,0.00000000
1972,t37_kp25_y,0.00000000
1973,t03_kp03_x,0.00000000
1974,t03_kp06_x,0.00000000
1975,t03_kp12_x,0.00000000
1976,t03_kp13_x,0.00000000
1977,t03_kp13_y,0.00000000
1978,t03_kp14_x,0.00000000
1979,t03_kp14_y,0.00000000
1980,t03_kp16_y,0.00000000
1981,t37_kp24_x,0.00000000
1982,t00_kp02_x,0.00000000
1983,t44_kp30_y,0.00000000
1984,t00_kp03_x,0.00000000
1985,t44_kp30_x,0.00000000
1986,t22_kp31_x,0.00000000
1987,t01_kp16_y,0.00000000
1988,t01_kp17_y,0.00000000
1989,t01_kp18_y,0.00000000
1990,t01_kp20_y,0.00000000
1991,t41_kp30_x,0.00000000
1992,t02_kp14_x,0.00000000
1993,t42_kp25_x,0.00000000
1994,t42_kp26_x,0.00000000
1995,t42_kp27_x,0.00000000
1996,t01_kp06_x,0.00000000
1997,t01_kp10_x,0.00000000
1998,t01_kp11_x,0.00000000
1999,t01_kp13_x,0.00000000
2000,t01_kp14_y,0.00000000
2001,t42_kp32_x,0.00000000
2002,t42_kp32_y,0.00000000
2003,t41_kp31_x,0.00000000
2004,t43_kp29_y,0.00000000
2005,t43_kp30_y,0.00000000
2006,t43_kp31_x,0.00000000
2007,t43_kp32_x,0.00000000
2008,t43_kp32_y,0.00000000
2009,t00_kp27_y,0.00000000
2010,t00_kp28_y,0.00000000
2011,t00_kp30_y,0.00000000
2012,t01_kp01_x,0.00000000
2013,t01_kp03_x,0.00000000
2014,t44_kp31_x,0.00000000
2015,t44_kp29_x,0.00000000
2016,t44_kp28_y,0.00000000
2017,t44_kp26_x,0.00000000
2018,t00_kp23_y,0.00000000
2019,t00_kp24_y,0.00000000
2020,t00_kp25_y,0.00000000
2021,t00_kp26_y,0.00000000
2022,t22_kp31_y,0.00000000
2023,t44_kp31_y,0.00000000
2024,t00_kp01_x,0.00000000
2025,t43_kp28_x,0.00000000
2026,t41_kp28_y,0.00000000
2027,t40_kp30_x,0.00000000
2028,t40_kp30_y,0.00000000
2029,t40_kp31_y,0.00000000
2030,t40_kp32_x,0.00000000
2031,t40_kp32_y,0.00000000
2032,t41_kp01_x,0.00000000
2033,t41_kp32_x,0.00000000
2034,t41_kp32_y,0.00000000
2035,t42_kp02_x,0.00000000
2036,t43_kp00_x,0.00000000
2037,t41_kp20_x,0.00000000
2038,t39_kp32_x,0.00000000
2039,t39_kp32_y,0.00000000
2040,t40_kp02_x,0.00000000
2041,t40_kp04_x,0.00000000
2042,t39_kp17_x,0.00000000
2043,t39_kp25_x,0.00000000
2044,t39_kp26_x,0.00000000
2045,t02_kp13_x,0.00000000
2046,t02_kp13_y,0.00000000
2047,t41_kp16_x,0.00000000
2048,t42_kp14_x,0.00000000
2049,t42_kp16_x,0.00000000
2050,t42_kp18_x,0.00000000
2051,t42_kp22_x,0.00000000
2052,t42_kp24_x,0.00000000
2053,t00_kp11_x,0.00000000
2054,t43_kp14_y,0.00000000
2055,t43_kp16_x,0.00000000
2056,t43_kp18_x,0.00000000
2057,t43_kp24_x,0.00000000
2058,t41_kp26_x,0.00000000
2059,t42_kp29_y,0.00000000
2060,t01_kp29_y,0.00000000
2061,t01_kp30_y,0.00000000
2062,t01_kp31_x,0.00000000
2063,t01_kp31_y,0.00000000
2064,t02_kp00_x,0.00000000
2065,t02_kp03_x,0.00000000
2066,t01_kp24_y,0.00000000
2067,t01_kp25_y,0.00000000
2068,t01_kp28_y,0.00000000
2069,t42_kp29_x,0.00000000
2070,t34_kp32_x,0.00000000
2071,t35_kp00_x,0.00000000
2072,t35_kp00_y,0.00000000
2073,t35_kp01_x,0.00000000
2074,t35_kp01_y,0.00000000
2075,t34_kp24_x,0.00000000
2076,t34_kp26_x,0.00000000
2077,t34_kp27_x,0.00000000
2078,t34_kp27_y,0.00000000
2079,t34_kp28_x,0.00000000
2080,t03_kp23_y,0.00000000
2081,t34_kp29_x,0.00000000
2082,t34_kp29_y,0.00000000
2083,t05_kp14_y,0.00000000
2084,t05_kp15_y,0.00000000
2085,t05_kp16_y,0.00000000
2086,t34_kp20_y,0.00000000
2087,t34_kp23_x,0.00000000
2088,t34_kp23_y,0.00000000
2089,t34_kp18_y,0.00000000
2090,t06_kp00_x,0.00000000
2091,t34_kp28_y,0.00000000
2092,t35_kp04_y,0.00000000
2093,t35_kp05_x,0.00000000
2094,t35_kp05_y,0.00000000
2095,t35_kp06_x,0.00000000
2096,t35_kp06_y,0.00000000
2097,t35_kp07_x,0.00000000
2098,t35_kp07_y,0.00000000
2099,t35_kp08_x,0.00000000
2100,t04_kp25_y,0.00000000
2101,t04_kp27_y,0.00000000
2102,t34_kp30_y,0.00000000
2103,t04_kp29_x,0.00000000
2104,t04_kp29_y,0.00000000
2105,t04_kp30_y,0.00000000
2106,t04_kp32_y,0.00000000
2107,t05_kp17_x,0.00000000
2108,t05_kp18_x,0.00000000
2109,t05_kp19_x,0.00000000
2110,t05_kp21_x,0.00000000
2111,t05_kp21_y,0.00000000
2112,t34_kp30_x,0.00000000
2113,t04_kp28_x,0.00000000
2114,t05_kp24_y,0.00000000
2115,t05_kp25_y,0.00000000
2116,t05_kp26_y,0.00000000
2117,t05_kp28_y,0.00000000
2118,t05_kp29_y,0.00000000
2119,t05_kp30_y,0.00000000
2120,t05_kp31_y,0.00000000
2121,t34_kp03_y,0.00000000
2122,t06_kp17_y,0.00000000
2123,t06_kp19_y,0.00000000
2124,t06_kp01_x,0.00000000
2125,t06_kp21_y,0.00000000
2126,t06_kp23_y,0.00000000
2127,t33_kp31_x,0.00000000
2128,t33_kp31_y,0.00000000
2129,t33_kp32_x,0.00000000
2130,t33_kp32_y,0.00000000
2131,t34_kp00_x,0.00000000
2132,t34_kp00_y,0.00000000
2133,t34_kp01_y,0.00000000
2134,t34_kp02_y,0.00000000
2135,t06_kp20_x,0.00000000
2136,t06_kp02_x,0.00000000
2137,t06_kp04_x,0.00000000
2138,t06_kp06_x,0.00000000
2139,t06_kp07_x,0.00000000
2140,t06_kp08_x,0.00000000
2141,t34_kp10_y,0.00000000
2142,t34_kp11_x,0.00000000
2143,t34_kp11_y,0.00000000
2144,t34_kp12_x,0.00000000
2145,t34_kp14_x,0.00000000
2146,t05_kp23_y,0.00000000
2147,t34_kp15_x,0.00000000
2148,t29_kp21_x,0.00000000
2149,t05_kp32_y,0.00000000
2150,t34_kp04_y,0.00000000
2151,t34_kp05_y,0.00000000
2152,t34_kp07_y,0.00000000
2153,t34_kp08_y,0.00000000
2154,t34_kp09_x,0.00000000
2155,t34_kp09_y,0.00000000
2156,t34_kp10_x,0.00000000
2157,t34_kp14_y,0.00000000
2158,t36_kp08_x,0.00000000
2159,t36_kp08_y,0.00000000
2160,t04_kp06_x,0.00000000
2161,t04_kp07_x,0.00000000
2162,t04_kp08_x,0.00000000
2163,t04_kp11_x,0.00000000
2164,t04_kp13_x,0.00000000
2165,t04_kp14_x,0.00000000
2166,t04_kp14_y,0.00000000
2167,t04_kp15_y,0.00000000
2168,t05_kp01_x,0.00000000
2169,t36_kp29_x,0.00000000
2170,t36_kp31_x,0.00000000
2171,t36_kp31_y,0.00000000
2172,t36_kp32_x,0.00000000
2173,t37_kp00_y,0.00000000
2174,t04_kp03_x,0.00000000
2175,t04_kp00_y,0.00000000
2176,t36_kp22_x,0.00000000
2177,t36_kp24_y,0.00000000
2178,t36_kp25_x,0.00000000
2179,t36_kp28_x,0.00000000
2180,t03_kp24_y,0.00000000
2181,t03_kp27_y,0.00000000
2182,t37_kp32_x,0.00000000
2183,t37_kp05_y,0.00000000
2184,t37_kp08_y,0.00000000
2185,t37_kp09_x,0.00000000
2186,t37_kp10_y,0.00000000
2187,t37_kp11_y,0.00000000
2188,t37_kp14_x,0.00000000
2189,t37_kp26_x,0.00000000
2190,t36_kp07_y,0.00000000
2191,t37_kp27_y,0.00000000
2192,t37_kp28_y,0.00000000
2193,t37_kp29_x,0.00000000
2194,t37_kp29_y,0.00000000
2195,t37_kp31_x,0.00000000
2196,t04_kp16_x,0.00000000
2197,t04_kp17_x,0.00000000
2198,t36_kp03_y,0.00000000
2199,t36_kp04_y,0.00000000
2200,t36_kp05_y,0.00000000
2201,t37_kp27_x,0.00000000
2202,t36_kp09_x,0.00000000
2203,t36_kp13_x,0.00000000
2204,t36_kp14_x,0.00000000
2205,t36_kp15_x,0.00000000
2206,t36_kp17_x,0.00000000
2207,t35_kp20_y,0.00000000
2208,t35_kp21_x,0.00000000
2209,t35_kp23_y,0.00000000
2210,t05_kp03_x,0.00000000
2211,t05_kp04_x,0.00000000
2212,t36_kp25_y,0.00000000
2213,t05_kp10_x,0.00000000
2214,t05_kp12_x,0.00000000
2215,t05_kp13_x,0.00000000
2216,t05_kp13_y,0.00000000
2217,t05_kp14_x,0.00000000
2218,t35_kp11_x,0.00000000
2219,t35_kp11_y,0.00000000
2220,t35_kp12_x,0.00000000
2221,t35_kp14_x,0.00000000
2222,t35_kp14_y,0.00000000
2223,t05_kp05_x,0.00000000
2224,t36_kp26_x,0.00000000
2225,t36_kp27_x,0.00000000
2226,t36_kp01_x,0.00000000
2227,t04_kp20_x,0.00000000
2228,t04_kp21_y,0.00000000
2229,t04_kp23_y,0.00000000
2230,t35_kp30_x,0.00000000
2231,t35_kp30_y,0.00000000
2232,t35_kp31_x,0.00000000
2233,t35_kp31_y,0.00000000
2234,t35_kp29_x,0.00000000
2235,t35_kp32_y,0.00000000
2236,t36_kp00_x,0.00000000
2237,t36_kp00_y,0.00000000
2238,t35_kp24_y,0.00000000
2239,t35_kp25_y,0.00000000
2240,t35_kp26_x,0.00000000
2241,t35_kp27_x,0.00000000
2242,t35_kp27_y,0.00000000
2243,t35_kp28_x,0.00000000
2244,t35_kp28_y,0.00000000
2245,t35_kp32_x,0.00000000
2246,t24_kp20_y,0.00000000
2247,t19_kp00_x,0.00000000
2248,t19_kp00_y,0.00000000
2249,t19_kp01_y,0.00000000
2250,t19_kp02_x,0.00000000
2251,t19_kp02_y,0.00000000
2252,t24_kp14_x,0.00000000
2253,t24_kp15_x,0.00000000
2254,t24_kp15_y,0.00000000
2255,t19_kp23_x,0.00000000
2256,t29_kp02_y,0.00000000
2257,t19_kp25_y,0.00000000
2258,t19_kp26_x,0.00000000
2259,t19_kp26_y,0.00000000
2260,t19_kp28_x,0.00000000
2261,t19_kp28_y,0.00000000
2262,t19_kp29_x,0.00000000
2263,t19_kp18_y,0.00000000
2264,t19_kp19_x,0.00000000
2265,t19_kp19_y,0.00000000
2266,t19_kp20_x,0.00000000
2267,t19_kp23_y,0.00000000
2268,t24_kp28_y,0.00000000
2269,t24_kp29_x,0.00000000
2270,t24_kp29_y,0.00000000
2271,t19_kp03_y,0.00000000
2272,t19_kp04_x,0.00000000
2273,t19_kp04_y,0.00000000
2274,t19_kp05_x,0.00000000
2275,t19_kp05_y,0.00000000
2276,t24_kp21_x,0.00000000
2277,t24_kp22_y,0.00000000
2278,t24_kp19_y,0.00000000
2279,t24_kp24_y,0.00000000
2280,t24_kp25_x,0.00000000
2281,t24_kp26_x,0.00000000
2282,t24_kp26_y,0.00000000
2283,t24_kp27_y,0.00000000
2284,t24_kp16_y,0.00000000
2285,t24_kp17_x,0.00000000
2286,t24_kp17_y,0.00000000
2287,t24_kp18_x,0.00000000
2288,t24_kp18_y,0.00000000
2289,t24_kp19_x,0.00000000
2290,t24_kp23_y,0.00000000
2291,t24_kp13_y,0.00000000
2292,t24_kp06_x,0.00000000
2293,t24_kp06_y,0.00000000
2294,t24_kp07_x,0.00000000
2295,t24_kp07_y,0.00000000
2296,t24_kp08_x,0.00000000
2297,t24_kp08_y,0.00000000
2298,t24_kp09_x,0.00000000
2299,t24_kp09_y,0.00000000
2300,t24_kp01_y,0.00000000
2301,t19_kp20_y,0.00000000
2302,t24_kp02_y,0.00000000
2303,t24_kp03_y,0.00000000
2304,t24_kp04_x,0.00000000
2305,t24_kp04_y,0.00000000
2306,t24_kp05_y,0.00000000
2307,t19_kp30_y,0.00000000
2308,t19_kp31_x,0.00000000
2309,t19_kp32_y,0.00000000
2310,t20_kp00_y,0.00000000
2311,t20_kp01_y,0.00000000
2312,t24_kp02_x,0.00000000
2313,t19_kp21_x,0.00000000
2314,t19_kp21_y,0.00000000
2315,t19_kp22_y,0.00000000
2316,t19_kp12_x,0.00000000
2317,t19_kp13_x,0.00000000
2318,t19_kp13_y,0.00000000
2319,t19_kp15_y,0.00000000
2320,t19_kp16_y,0.00000000
2321,t19_kp17_y,0.00000000
2322,t19_kp06_x,0.00000000
2323,t24_kp13_x,0.00000000
2324,t19_kp08_x,0.00000000
2325,t19_kp08_y,0.00000000
2326,t19_kp09_x,0.00000000
2327,t19_kp09_y,0.00000000
2328,t19_kp10_y,0.00000000
2329,t19_kp11_y,0.00000000
2330,t24_kp10_y,0.00000000
2331,t24_kp11_x,0.00000000
2332,t24_kp11_y,0.00000000
2333,t24_kp12_x,0.00000000
2334,t24_kp12_y,0.00000000
2335,t19_kp07_y,0.00000000
2336,t17_kp22_y,0.00000000
2337,t17_kp13_y,0.00000000
2338,t17_kp14_x,0.00000000
2339,t17_kp14_y,0.00000000
2340,t17_kp15_y,0.00000000
2341,t17_kp16_x,0.00000000
2342,t17_kp16_y,0.00000000
2343,t17_kp17_x,0.00000000
2344,t17_kp17_y,0.00000000
2345,t25_kp12_y,0.00000000
2346,t18_kp13_y,0.00000000
2347,t18_kp04_y,0.00000000
2348,t18_kp05_x,0.00000000
2349,t18_kp05_y,0.00000000
2350,t18_kp06_x,0.00000000
2351,t18_kp06_y,0.00000000
2352,t18_kp07_y,0.00000000
2353,t25_kp06_y,0.00000000
2354,t25_kp07_y,0.00000000
2355,t25_kp08_x,0.00000000
2356,t25_kp08_y,0.00000000
2357,t18_kp04_x,0.00000000
2358,t25_kp15_y,0.00000000
2359,t17_kp28_y,0.00000000
2360,t17_kp29_x,0.00000000
2361,t17_kp29_y,0.00000000
2362,t17_kp30_y,0.00000000
2363,t17_kp31_x,0.00000000
2364,t17_kp32_x,0.00000000
2365,t18_kp00_y,0.00000000
2366,t18_kp01_x,0.00000000
2367,t17_kp23_y,0.00000000
2368,t17_kp22_x,0.00000000
2369,t17_kp25_x,0.00000000
2370,t17_kp25_y,0.00000000
2371,t17_kp26_x,0.00000000
2372,t17_kp27_x,0.00000000
2373,t17_kp27_y,0.00000000
2374,t17_kp18_y,0.00000000
2375,t17_kp19_x,0.00000000
2376,t17_kp19_y,0.00000000
2377,t17_kp20_x,0.00000000
2378,t17_kp20_y,0.00000000
2379,t17_kp21_y,0.00000000
2380,t17_kp24_y,0.00000000
2381,t18_kp32_y,0.00000000
2382,t18_kp20_x,0.00000000
2383,t18_kp20_y,0.00000000
2384,t18_kp21_y,0.00000000
