epoch,train_loss,val_threshold,val_accuracy,val_precision,val_recall,val_f1,val_roc_auc,val_tn,val_fp,val_fn,val_tp,learning_rate
42,0.00047927467892238616,3.864418431476224e-06,0.9886649874055415,0.9639175257731959,0.9444444444444444,0.9540816326530612,0.9971949712956908,1383,7,11,187,3.125e-05
43,0.006957949534560527,2.2940500912227435e-06,0.9880352644836272,0.958974358974359,0.9444444444444444,0.9516539440203562,0.9969878642540513,1382,8,11,187,3.125e-05
44,0.00019461935733930573,3.2287211979564745e-06,0.9886649874055415,0.9639175257731959,0.9444444444444444,0.9540816326530612,0.9970696170336458,1383,7,11,187,3.125e-05
45,8.299881568686136e-05,3.2486584586877143e-06,0.9880352644836272,0.9637305699481865,0.9393939393939394,0.9514066496163683,0.9969987646246639,1383,7,12,186,3.125e-05
46,0.00022679402261543887,3.2375642149418127e-06,0.9880352644836272,0.9637305699481865,0.9393939393939394,0.9514066496163683,0.9970241988227599,1383,7,12,186,3.125e-05
47,0.00016370640072551037,2.0771399249497335e-06,0.9886649874055415,0.9591836734693877,0.9494949494949495,0.9543147208121827,0.9971477363563694,1382,8,10,188,1.5625e-05
48,0.00013237060389998358,3.413407057450968e-06,0.9886649874055415,0.9639175257731959,0.9444444444444444,0.9540816326530612,0.9971913378388199,1383,7,11,187,1.5625e-05
49,0.0002625809007159231,3.877992639900185e-06,0.9880352644836272,0.9637305699481865,0.9393939393939394,0.9514066496163683,0.9970896010464355,1383,7,12,186,1.5625e-05
50,0.00013427448358373776,3.7670740766770905e-06,0.9880352644836272,0.9637305699481865,0.9393939393939394,0.9514066496163683,0.9970896010464355,1383,7,12,186,1.5625e-05
51,0.0001658691320107125,4.770413852384081e-06,0.9880352644836272,0.9637305699481865,0.9393939393939394,0.9514066496163683,0.9971513698132404,1383,7,12,186,1.5625e-05
52,8.208473537574938e-05,4.384995918371715e-06,0.9880352644836272,0.9637305699481865,0.9393939393939394,0.9514066496163683,0.9971386527141923,1383,7,12,186,7.8125e-06
53,5.539879424987586e-05,2.867744115064852e-06,0.9880352644836272,0.958974358974359,0.9444444444444444,0.9516539440203562,0.9971114017876608,1382,8,11,187,7.8125e-06
54,5.8607046835491916e-05,3.0033384064154234e-06,0.9880352644836272,0.958974358974359,0.9444444444444444,0.9516539440203562,0.9971150352445317,1382,8,11,187,7.8125e-06
55,4.2497196429134104e-05,2.8822209969803225e-06,0.9880352644836272,0.958974358974359,0.9444444444444444,0.9516539440203562,0.9970986846886127,1382,8,11,187,7.8125e-06
56,3.855477355693356e-05,2.701143330341438e-06,0.9880352644836272,0.958974358974359,0.9444444444444444,0.9516539440203562,0.9970823341326939,1382,8,11,187,7.8125e-06
57,0.0002331037515878648,2.7320506887917873e-06,0.9880352644836272,0.958974358974359,0.9444444444444444,0.9516539440203562,0.9971204854298379,1382,8,11,187,3.90625e-06
58,5.979693350492499e-05,2.836324028976378e-06,0.9880352644836272,0.958974358974359,0.9444444444444444,0.9516539440203562,0.9971477363563696,1382,8,11,187,3.90625e-06
59,8.418057130030346e-05,2.8331339763099095e-06,0.9880352644836272,0.958974358974359,0.9444444444444444,0.9516539440203562,0.9971277523435798,1382,8,11,187,3.90625e-06
60,0.0002770234949903997,2.752811724349158e-06,0.9880352644836272,0.958974358974359,0.9444444444444444,0.9516539440203562,0.9971041348739191,1382,8,11,187,3.90625e-06
