rank,feature,importance
576,t07_kp13_x,0.00015946
577,t13_kp11_x,0.00015878
578,t20_kp07_y,0.00015784
579,t13_kp29_x,0.00015732
580,t26_kp04_x,0.00015515
581,t11_kp27_x,0.00015483
582,t08_kp18_x,0.00015438
583,t01_kp32_x,0.00015408
584,t25_kp02_x,0.00015328
585,t00_kp07_x,0.00015286
586,t02_kp03_x,0.00015268
587,t24_kp23_x,0.00015189
588,t24_kp18_y,0.00015181
589,t03_kp16_x,0.00015075
590,t04_kp04_x,0.00015040
591,t13_kp13_y,0.00014980
592,t16_kp11_x,0.00014950
593,t15_kp31_x,0.00014874
594,t22_kp05_x,0.00014866
595,t21_kp31_x,0.00014842
596,t26_kp26_y,0.00014824
597,t15_kp13_x,0.00014748
598,t13_kp16_x,0.00014654
599,t07_kp32_x,0.00014640
600,t00_kp09_x,0.00014509
601,t04_kp32_x,0.00014436
602,t28_kp19_x,0.00014394
603,t16_kp15_y,0.00014348
604,t29_kp17_y,0.00014346
605,t26_kp20_y,0.00014230
606,t08_kp21_x,0.00014011
607,t17_kp17_x,0.00013927
608,t19_kp09_y,0.00013904
609,t04_kp05_x,0.00013899
610,t19_kp13_x,0.00013739
611,t28_kp24_x,0.00013650
612,t16_kp20_y,0.00013646
613,t16_kp09_x,0.00013555
614,t16_kp16_y,0.00013472
615,t02_kp01_x,0.00013466
616,t24_kp27_x,0.00013463
617,t17_kp31_x,0.00013440
618,t03_kp25_y,0.00013424
619,t20_kp07_x,0.00013416
620,t01_kp11_x,0.00013407
621,t16_kp12_y,0.00013399
622,t10_kp21_x,0.00013381
623,t26_kp02_x,0.00013372
624,t29_kp24_x,0.00013357
625,t01_kp07_x,0.00013299
626,t21_kp24_x,0.00013278
627,t18_kp18_x,0.00013260
628,t02_kp04_x,0.00013252
629,t29_kp27_x,0.00013202
630,t13_kp27_x,0.00013195
631,t25_kp18_y,0.00012970
632,t17_kp16_y,0.00012946
633,t25_kp20_y,0.00012927
634,t24_kp03_x,0.00012824
635,t18_kp05_y,0.00012786
636,t02_kp10_x,0.00012657
637,t12_kp07_x,0.00012633
638,t14_kp13_x,0.00012622
639,t16_kp13_x,0.00012545
640,t14_kp19_x,0.00012531
641,t06_kp12_x,0.00012527
642,t03_kp04_x,0.00012426
643,t22_kp04_y,0.00012403
644,t21_kp02_x,0.00012381
645,t11_kp19_x,0.00012364
646,t24_kp05_x,0.00012356
647,t21_kp03_x,0.00012351
648,t25_kp31_x,0.00012281
649,t02_kp11_x,0.00012196
650,t12_kp25_x,0.00012181
651,t03_kp06_x,0.00012169
652,t21_kp26_y,0.00012158
653,t06_kp02_x,0.00012131
654,t25_kp14_y,0.00012121
655,t28_kp22_y,0.00012098
656,t18_kp07_y,0.00011980
657,t29_kp22_y,0.00011793
658,t00_kp25_y,0.00011766
659,t24_kp04_x,0.00011758
660,t04_kp07_x,0.00011696
661,t01_kp12_x,0.00011660
662,t27_kp20_y,0.00011609
663,t24_kp24_x,0.00011562
664,t24_kp14_y,0.00011425
665,t17_kp12_y,0.00011423
666,t21_kp20_x,0.00011419
667,t05_kp03_x,0.00011276
668,t22_kp23_x,0.00011259
669,t03_kp09_x,0.00011242
670,t11_kp21_x,0.00011182
671,t03_kp00_x,0.00011152
672,t20_kp18_y,0.00011105
673,t11_kp13_x,0.00010964
674,t01_kp17_x,0.00010907
675,t03_kp12_x,0.00010890
676,t13_kp06_y,0.00010889
677,t24_kp16_x,0.00010880
678,t18_kp11_x,0.00010855
679,t03_kp07_x,0.00010716
680,t25_kp17_x,0.00010712
681,t23_kp17_x,0.00010689
682,t17_kp20_x,0.00010654
683,t15_kp23_y,0.00010554
684,t15_kp21_x,0.00010517
685,t09_kp01_x,0.00010456
686,t28_kp26_y,0.00010435
687,t18_kp26_y,0.00010407
688,t18_kp16_y,0.00010374
689,t28_kp18_x,0.00010262
690,t17_kp13_x,0.00010241
691,t25_kp27_x,0.00010063
692,t13_kp17_y,0.00010011
693,t25_kp05_x,0.00009926
694,t13_kp09_x,0.00009903
695,t25_kp06_x,0.00009885
696,t24_kp26_y,0.00009809
697,t21_kp19_x,0.00009710
698,t13_kp32_x,0.00009645
699,t02_kp00_x,0.00009633
700,t05_kp21_x,0.00009599
701,t01_kp06_x,0.00009588
702,t25_kp04_x,0.00009518
703,t04_kp01_x,0.00009446
704,t02_kp15_x,0.00009425
705,t12_kp13_x,0.00009387
706,t00_kp13_x,0.00009386
707,t29_kp13_x,0.00009385
708,t13_kp24_x,0.00009337
709,t14_kp17_x,0.00009276
710,t19_kp16_y,0.00009262
711,t12_kp03_x,0.00009260
712,t27_kp15_x,0.00009224
713,t26_kp21_x,0.00009195
714,t17_kp11_y,0.00009165
715,t09_kp17_x,0.00009068
716,t27_kp23_x,0.00009007
717,t00_kp17_x,0.00008923
718,t01_kp04_x,0.00008912
719,t17_kp27_x,0.00008883
720,t13_kp18_y,0.00008869
721,t10_kp11_x,0.00008788
722,t09_kp12_x,0.00008761
723,t00_kp28_x,0.00008675
724,t25_kp23_x,0.00008653
725,t29_kp20_y,0.00008645
726,t12_kp23_x,0.00008635
727,t21_kp23_x,0.00008596
728,t19_kp26_y,0.00008576
729,t15_kp03_x,0.00008529
730,t20_kp05_x,0.00008505
731,t18_kp10_y,0.00008459
732,t05_kp13_x,0.00008433
733,t28_kp18_y,0.00008402
734,t10_kp17_x,0.00008382
735,t09_kp08_x,0.00008377
736,t15_kp18_y,0.00008355
737,t21_kp22_y,0.00008254
738,t18_kp32_x,0.00008252
739,t29_kp18_y,0.00008248
740,t05_kp10_x,0.00008232
741,t16_kp23_y,0.00008215
742,t23_kp24_x,0.00008198
743,t02_kp25_y,0.00008159
744,t24_kp17_x,0.00008155
745,t21_kp30_x,0.00008146
746,t07_kp09_x,0.00008131
747,t07_kp13_y,0.00008121
748,t26_kp22_y,0.00008094
749,t22_kp01_x,0.00008035
750,t27_kp05_x,0.00008022
751,t01_kp00_x,0.00007995
752,t20_kp10_y,0.00007975
753,t22_kp02_x,0.00007961
754,t17_kp15_x,0.00007953
755,t05_kp09_x,0.00007903
756,t11_kp17_x,0.00007892
757,t08_kp19_x,0.00007846
758,t25_kp15_x,0.00007842
759,t11_kp15_y,0.00007829
760,t02_kp08_x,0.00007816
761,t26_kp14_y,0.00007814
762,t14_kp05_x,0.00007777
763,t20_kp22_y,0.00007773
764,t00_kp19_x,0.00007762
765,t20_kp08_y,0.00007687
766,t17_kp21_x,0.00007679
767,t28_kp17_x,0.00007668
768,t04_kp19_x,0.00007544
769,t18_kp21_x,0.00007481
770,t20_kp16_y,0.00007409
771,t25_kp16_y,0.00007398
772,t29_kp16_y,0.00007380
773,t19_kp06_y,0.00007312
774,t00_kp13_y,0.00007294
775,t00_kp00_y,0.00007274
776,t18_kp08_y,0.00007250
777,t16_kp07_x,0.00007224
778,t15_kp24_y,0.00007208
779,t15_kp19_x,0.00007195
780,t12_kp11_y,0.00007155
781,t19_kp12_x,0.00007131
782,t00_kp12_x,0.00007131
783,t20_kp04_x,0.00007119
784,t13_kp15_y,0.00007080
785,t24_kp20_y,0.00007062
786,t17_kp07_y,0.00007048
787,t08_kp20_x,0.00007046
788,t00_kp30_x,0.00006986
789,t23_kp04_x,0.00006973
790,t27_kp03_x,0.00006972
791,t07_kp01_x,0.00006940
792,t09_kp15_x,0.00006935
793,t27_kp22_y,0.00006906
794,t29_kp15_x,0.00006903
795,t00_kp15_x,0.00006900
796,t27_kp14_y,0.00006889
797,t15_kp06_y,0.00006866
798,t12_kp17_x,0.00006865
799,t12_kp19_y,0.00006829
800,t27_kp24_x,0.00006828
801,t12_kp15_x,0.00006826
802,t19_kp05_y,0.00006811
803,t07_kp03_x,0.00006797
804,t11_kp31_y,0.00006797
805,t23_kp05_x,0.00006788
806,t06_kp01_x,0.00006729
807,t20_kp02_x,0.00006725
808,t00_kp01_x,0.00006718
809,t02_kp09_y,0.00006711
810,t06_kp15_y,0.00006687
811,t24_kp13_x,0.00006681
812,t22_kp30_x,0.00006669
813,t11_kp18_y,0.00006654
814,t26_kp19_x,0.00006639
815,t07_kp19_x,0.00006623
816,t12_kp21_y,0.00006614
817,t15_kp15_x,0.00006604
818,t22_kp15_x,0.00006600
819,t26_kp24_x,0.00006566
820,t27_kp13_x,0.00006555
821,t23_kp31_x,0.00006549
