rank,feature,importance
409,t24_kp23_y,0.00049271
410,t25_kp20_y,0.00049220
411,t27_kp08_y,0.00049179
412,t15_kp31_y,0.00048993
413,t01_kp09_y,0.00048948
414,t16_kp00_y,0.00048911
415,t29_kp08_y,0.00048905
416,t15_kp07_y,0.00048877
417,t22_kp14_y,0.00048729
418,t00_kp31_y,0.00048656
419,t21_kp27_y,0.00048491
420,t27_kp16_y,0.00048483
421,t21_kp17_y,0.00048279
422,t11_kp15_y,0.00047916
423,t12_kp31_x,0.00047428
424,t00_kp01_y,0.00047367
425,t14_kp31_y,0.00047362
426,t18_kp31_y,0.00047240
427,t03_kp29_x,0.00047135
428,t28_kp24_y,0.00047021
429,t15_kp20_x,0.00047001
430,t20_kp05_y,0.00046961
431,t27_kp11_y,0.00046947
432,t01_kp03_y,0.00046927
433,t07_kp13_y,0.00046858
434,t13_kp14_x,0.00046791
435,t23_kp13_y,0.00046778
436,t26_kp21_y,0.00046739
437,t24_kp24_y,0.00046603
438,t24_kp16_y,0.00046584
439,t23_kp17_y,0.00046584
440,t13_kp27_x,0.00046578
441,t15_kp05_y,0.00046521
442,t09_kp12_y,0.00046289
443,t24_kp19_y,0.00046219
444,t20_kp16_y,0.00046165
445,t11_kp20_x,0.00046088
446,t21_kp19_y,0.00046037
447,t26_kp08_y,0.00045993
448,t15_kp19_y,0.00045801
449,t22_kp09_y,0.00045757
450,t27_kp17_y,0.00045579
451,t06_kp29_x,0.00045434
452,t21_kp02_y,0.00045312
453,t26_kp31_x,0.00045192
454,t02_kp05_y,0.00045050
455,t07_kp27_x,0.00045014
456,t24_kp14_y,0.00044680
457,t27_kp15_y,0.00044649
458,t06_kp11_y,0.00044635
459,t18_kp03_y,0.00044604
460,t21_kp29_y,0.00044565
461,t14_kp15_y,0.00044539
462,t25_kp31_y,0.00044501
463,t25_kp21_y,0.00044449
464,t25_kp08_y,0.00044358
465,t15_kp20_y,0.00044349
466,t27_kp21_y,0.00044257
467,t07_kp21_y,0.00044241
468,t21_kp03_y,0.00044192
469,t21_kp16_x,0.00044125
470,t24_kp31_y,0.00043792
471,t25_kp29_y,0.00043760
472,t14_kp17_y,0.00043739
473,t26_kp05_y,0.00043594
474,t29_kp16_y,0.00043536
475,t09_kp16_x,0.00043532
476,t07_kp29_x,0.00043529
477,t29_kp22_x,0.00043475
478,t17_kp19_y,0.00043452
479,t26_kp01_y,0.00043373
480,t01_kp29_x,0.00043333
481,t28_kp16_y,0.00043257
482,t14_kp02_y,0.00043045
483,t23_kp10_y,0.00042642
484,t02_kp16_x,0.00042451
485,t20_kp14_x,0.00042446
486,t21_kp09_y,0.00042285
487,t22_kp14_x,0.00042205
488,t12_kp04_y,0.00041961
489,t23_kp29_y,0.00041943
490,t10_kp27_x,0.00041911
491,t29_kp05_y,0.00041843
492,t13_kp15_y,0.00041800
493,t21_kp25_x,0.00041790
494,t16_kp17_y,0.00041756
495,t24_kp29_y,0.00041699
496,t22_kp06_y,0.00041676
497,t01_kp12_x,0.00041532
498,t22_kp04_y,0.00041511
499,t26_kp18_x,0.00041455
500,t28_kp20_x,0.00041437
501,t22_kp17_y,0.00041361
502,t29_kp22_y,0.00041341
503,t15_kp17_y,0.00041331
504,t25_kp14_y,0.00041226
505,t08_kp25_y,0.00041170
506,t06_kp25_y,0.00041123
507,t03_kp10_y,0.00041042
508,t25_kp03_y,0.00040888
509,t26_kp11_x,0.00040885
510,t13_kp12_y,0.00040854
511,t28_kp22_x,0.00040635
512,t23_kp16_y,0.00040542
513,t01_kp05_y,0.00040535
514,t00_kp09_y,0.00040470
515,t01_kp11_y,0.00040450
516,t11_kp12_y,0.00040388
517,t17_kp06_y,0.00040314
518,t25_kp13_y,0.00040261
519,t27_kp12_y,0.00040201
520,t28_kp15_y,0.00040109
521,t21_kp14_x,0.00039949
522,t08_kp29_x,0.00039830
523,t16_kp15_y,0.00039818
524,t23_kp09_y,0.00039724
525,t25_kp23_y,0.00039710
526,t12_kp03_y,0.00039702
527,t18_kp04_y,0.00039507
528,t20_kp27_y,0.00039337
529,t20_kp18_x,0.00039286
530,t29_kp18_y,0.00039238
531,t16_kp29_x,0.00039180
532,t25_kp18_y,0.00039041
533,t21_kp21_y,0.00038986
