rank,feature,importance
246,t04_kp25_y,0.00077037
247,t07_kp30_y,0.00076887
248,t20_kp30_x,0.00076417
249,t26_kp23_y,0.00076258
250,t28_kp21_x,0.00075610
251,t28_kp01_y,0.00075576
252,t22_kp28_x,0.00075390
253,t29_kp24_x,0.00074999
254,t02_kp23_x,0.00074114
255,t24_kp19_x,0.00074081
256,t15_kp31_x,0.00073893
257,t14_kp30_x,0.00073761
258,t25_kp28_x,0.00073557
259,t07_kp24_x,0.00073394
260,t29_kp01_y,0.00073000
261,t06_kp25_x,0.00072736
262,t05_kp23_x,0.00072491
263,t27_kp02_x,0.00072481
264,t04_kp19_x,0.00072454
265,t15_kp25_y,0.00072348
266,t21_kp25_y,0.00072102
267,t29_kp23_x,0.00072093
268,t11_kp30_x,0.00071756
269,t11_kp17_x,0.00071550
270,t21_kp27_x,0.00071533
271,t26_kp17_x,0.00071398
272,t18_kp25_y,0.00071054
273,t25_kp30_y,0.00070848
274,t29_kp08_y,0.00070733
275,t08_kp25_y,0.00070550
276,t00_kp23_x,0.00070162
277,t17_kp19_x,0.00069956
278,t00_kp20_y,0.00069700
279,t29_kp13_y,0.00069551
280,t02_kp25_y,0.00068876
281,t00_kp29_x,0.00068615
282,t02_kp11_x,0.00068435
283,t07_kp25_y,0.00068421
284,t02_kp17_x,0.00068417
285,t01_kp18_y,0.00068300
286,t13_kp23_x,0.00068235
287,t17_kp30_x,0.00068102
288,t29_kp11_y,0.00067472
289,t17_kp25_y,0.00067441
290,t09_kp21_x,0.00067260
291,t19_kp29_x,0.00067158
292,t24_kp23_y,0.00066853
293,t29_kp19_y,0.00066726
294,t27_kp17_x,0.00066498
295,t27_kp23_y,0.00066486
296,t00_kp14_y,0.00066224
297,t01_kp16_y,0.00065790
298,t08_kp29_x,0.00065661
299,t02_kp14_y,0.00065530
300,t24_kp25_y,0.00065256
301,t00_kp22_y,0.00065086
302,t02_kp13_x,0.00064992
303,t17_kp29_x,0.00064817
304,t27_kp11_y,0.00064479
305,t28_kp23_y,0.00064399
306,t28_kp03_y,0.00063958
307,t20_kp25_y,0.00063775
308,t27_kp23_x,0.00063678
309,t02_kp18_y,0.00063529
310,t10_kp23_x,0.00063489
311,t00_kp24_x,0.00063257
312,t28_kp02_y,0.00063015
313,t07_kp29_x,0.00062702
314,t25_kp26_y,0.00062576
315,t01_kp20_y,0.00062494
316,t17_kp13_x,0.00062417
317,t05_kp20_y,0.00062398
318,t29_kp09_y,0.00062268
319,t03_kp30_y,0.00062146
320,t24_kp17_x,0.00062064
321,t05_kp24_x,0.00061986
322,t25_kp13_y,0.00061742
323,t12_kp27_x,0.00061557
324,t28_kp24_x,0.00061196
325,t21_kp23_x,0.00061186
326,t07_kp25_x,0.00061136
327,t00_kp13_x,0.00060767
328,t29_kp31_x,0.00060493
329,t01_kp23_x,0.00060344
330,t04_kp26_x,0.00059844
331,t20_kp10_x,0.00059543
332,t03_kp16_y,0.00059317
333,t29_kp21_x,0.00059170
334,t03_kp23_x,0.00059102
335,t02_kp20_y,0.00059084
336,t23_kp17_x,0.00058677
337,t12_kp25_y,0.00058643
338,t23_kp23_y,0.00058456
339,t19_kp31_x,0.00058380
340,t04_kp20_y,0.00058106
341,t00_kp11_x,0.00057825
342,t06_kp23_x,0.00057801
343,t28_kp08_y,0.00057405
344,t11_kp25_y,0.00057367
345,t29_kp06_y,0.00057258
346,t12_kp18_y,0.00057250
347,t28_kp06_y,0.00057114
348,t13_kp24_x,0.00056805
349,t04_kp24_x,0.00056735
350,t15_kp26_y,0.00056698
351,t29_kp15_x,0.00056670
352,t24_kp04_x,0.00056606
353,t28_kp11_y,0.00056455
354,t20_kp31_x,0.00056422
355,t19_kp09_x,0.00056329
356,t29_kp23_y,0.00056195
357,t22_kp28_y,0.00055803
358,t16_kp15_x,0.00055646
359,t26_kp31_x,0.00055568
360,t14_kp23_x,0.00055373
361,t28_kp04_y,0.00055274
362,t26_kp01_x,0.00055229
363,t28_kp00_y,0.00055066
364,t21_kp29_x,0.00055025
365,t01_kp13_x,0.00054983
366,t00_kp18_y,0.00054905
367,t11_kp25_x,0.00054839
368,t03_kp22_y,0.00054621
369,t08_kp20_y,0.00054367
370,t03_kp25_x,0.00053952
371,t24_kp24_x,0.00053889
372,t29_kp16_y,0.00053746
373,t02_kp26_y,0.00053723
374,t10_kp21_x,0.00053496
375,t20_kp24_x,0.00053495
376,t27_kp10_y,0.00053431
377,t10_kp17_x,0.00053418
378,t01_kp04_y,0.00053306
379,t16_kp25_x,0.00053234
380,t07_kp18_x,0.00053190
381,t24_kp30_y,0.00053146
382,t05_kp13_x,0.00053144
383,t02_kp24_x,0.00053140
384,t21_kp02_x,0.00053103
385,t06_kp26_y,0.00052916
386,t29_kp07_y,0.00052796
387,t22_kp23_y,0.00052581
388,t26_kp05_y,0.00052428
389,t03_kp13_x,0.00052126
390,t07_kp17_x,0.00051995
391,t29_kp00_y,0.00051976
392,t22_kp04_x,0.00051750
393,t27_kp30_y,0.00051724
394,t14_kp04_y,0.00051629
395,t22_kp08_x,0.00051605
396,t23_kp25_y,0.00051580
397,t20_kp08_x,0.00051557
398,t27_kp19_x,0.00051476
399,t01_kp30_y,0.00051429
400,t25_kp05_y,0.00051289
401,t09_kp19_x,0.00051129
402,t26_kp30_y,0.00051079
403,t00_kp25_x,0.00050994
404,t05_kp18_y,0.00050853
405,t28_kp09_y,0.00050801
406,t23_kp24_x,0.00050771
407,t07_kp22_y,0.00050649
408,t03_kp20_y,0.00050598
409,t02_kp22_y,0.00050569
410,t13_kp25_y,0.00050550
411,t21_kp17_x,0.00050494
412,t01_kp17_x,0.00050340
413,t17_kp07_x,0.00050215
414,t08_kp26_x,0.00050163
415,t03_kp14_y,0.00049776
416,t24_kp21_x,0.00049453
417,t26_kp25_y,0.00049257
418,t02_kp25_x,0.00049235
419,t14_kp14_y,0.00049219
420,t14_kp24_x,0.00049192
421,t19_kp04_x,0.00049118
422,t23_kp04_x,0.00049090
423,t29_kp12_y,0.00049014
424,t17_kp23_x,0.00048965
425,t26_kp09_y,0.00048842
426,t04_kp17_x,0.00048702
427,t07_kp26_x,0.00048663
428,t27_kp09_y,0.00048648
429,t19_kp10_x,0.00048642
430,t09_kp25_y,0.00048618
431,t00_kp29_y,0.00048396
432,t28_kp15_x,0.00048150
433,t14_kp13_x,0.00048149
434,t25_kp25_x,0.00048073
435,t12_kp23_x,0.00048068
436,t29_kp03_y,0.00048019
437,t02_kp02_y,0.00048014
438,t08_kp13_x,0.00047907
439,t00_kp16_y,0.00047886
440,t03_kp19_x,0.00047850
441,t08_kp26_y,0.00047774
442,t06_kp30_y,0.00047739
443,t28_kp30_y,0.00047706
444,t05_kp14_y,0.00047500
445,t21_kp13_y,0.00047304
446,t06_kp13_x,0.00047131
447,t25_kp17_y,0.00047118
448,t00_kp15_x,0.00046945
449,t19_kp08_x,0.00046905
450,t19_kp05_x,0.00046777
451,t27_kp01_y,0.00046770
452,t23_kp01_y,0.00046713
453,t22_kp23_x,0.00046493
454,t16_kp02_x,0.00046334
455,t05_kp26_y,0.00046319
456,t22_kp06_x,0.00046075
457,t05_kp19_x,0.00046066
458,t18_kp10_x,0.00045969
459,t29_kp02_y,0.00045908
460,t26_kp13_y,0.00045875
461,t27_kp17_y,0.00045818
462,t21_kp19_x,0.00045814
463,t19_kp17_x,0.00045773
464,t24_kp05_y,0.00045606
465,t22_kp30_y,0.00045343
466,t04_kp11_x,0.00045257
467,t06_kp28_y,0.00045238
468,t13_kp26_y,0.00044986
469,t15_kp24_x,0.00044918
470,t27_kp05_y,0.00044871
471,t22_kp24_x,0.00044723
472,t09_kp24_x,0.00044654
473,t12_kp31_x,0.00044537
474,t19_kp24_x,0.00044529
475,t22_kp07_x,0.00044421
476,t03_kp29_y,0.00044417
477,t20_kp03_x,0.00044391
478,t11_kp14_y,0.00044300
479,t17_kp02_x,0.00044251
480,t14_kp25_y,0.00044236
481,t04_kp25_x,0.00044216
482,t04_kp23_x,0.00044197
483,t09_kp20_y,0.00044049
484,t16_kp24_x,0.00043796
485,t18_kp30_y,0.00043774
486,t23_kp15_y,0.00043767
487,t01_kp26_y,0.00043760
488,t06_kp24_x,0.00043618
489,t18_kp24_x,0.00043374
490,t26_kp24_x,0.00043330
491,t09_kp30_y,0.00043273
492,t11_kp16_y,0.00043263
493,t20_kp23_x,0.00043248
494,t05_kp16_y,0.00043047
495,t19_kp07_x,0.00043043
496,t18_kp26_y,0.00042952
497,t01_kp24_x,0.00042949
498,t03_kp11_x,0.00042871
499,t01_kp22_y,0.00042850
500,t04_kp28_y,0.00042624
501,t06_kp14_y,0.00042478
502,t28_kp24_y,0.00042230
503,t21_kp31_x,0.00042172
504,t09_kp14_y,0.00042169
505,t27_kp08_y,0.00042095
506,t13_kp31_x,0.00042064
507,t26_kp21_x,0.00042051
508,t16_kp10_x,0.00041984
509,t14_kp30_y,0.00041674
510,t10_kp13_x,0.00041644
511,t10_kp30_y,0.00041553
512,t28_kp05_y,0.00041471
513,t00_kp26_y,0.00041436
514,t18_kp23_x,0.00041371
515,t06_kp18_y,0.00041357
516,t29_kp10_y,0.00041321
517,t00_kp28_y,0.00041238
518,t25_kp00_y,0.00041203
519,t23_kp17_y,0.00041124
520,t26_kp24_y,0.00041122
521,t04_kp13_x,0.00041108
522,t27_kp13_y,0.00041070
523,t24_kp28_y,0.00040968
524,t00_kp32_y,0.00040872
525,t07_kp18_y,0.00040819
526,t28_kp26_y,0.00040567
527,t29_kp15_y,0.00040494
528,t10_kp14_y,0.00040449
529,t25_kp11_y,0.00040239
530,t01_kp32_y,0.00040173
531,t27_kp15_y,0.00040077
532,t18_kp19_x,0.00039991
533,t24_kp32_y,0.00039949
534,t08_kp09_y,0.00039923
535,t22_kp00_y,0.00039923
536,t23_kp30_y,0.00039869
537,t20_kp04_x,0.00039864
538,t14_kp26_y,0.00039799
539,t27_kp32_y,0.00039790
540,t09_kp11_x,0.00039552
541,t08_kp17_x,0.00039491
542,t26_kp02_y,0.00039482
543,t07_kp13_x,0.00039337
544,t03_kp24_x,0.00039291
545,t07_kp31_y,0.00039129
546,t04_kp18_y,0.00039019
547,t19_kp06_y,0.00038965
548,t05_kp22_y,0.00038950
549,t01_kp01_y,0.00038914
550,t26_kp12_y,0.00038802
551,t26_kp04_y,0.00038551
552,t29_kp04_y,0.00038504
553,t27_kp06_y,0.00038475
554,t25_kp01_y,0.00038408
555,t20_kp15_x,0.00038240
556,t02_kp06_y,0.00038160
557,t10_kp02_y,0.00038144
558,t13_kp30_y,0.00038120
559,t03_kp26_y,0.00038102
560,t09_kp23_x,0.00038093
561,t21_kp00_y,0.00038051
562,t11_kp20_y,0.00038022
563,t27_kp28_x,0.00037980
564,t24_kp13_y,0.00037979
565,t06_kp11_x,0.00037879
566,t16_kp18_y,0.00037844
567,t29_kp24_y,0.00037763
568,t12_kp24_x,0.00037749
569,t12_kp04_y,0.00037747
570,t25_kp28_y,0.00037699
571,t16_kp02_y,0.00037643
572,t17_kp30_y,0.00037627
573,t27_kp02_y,0.00037582
574,t08_kp18_y,0.00037470
575,t07_kp13_y,0.00037312
576,t20_kp19_x,0.00037288
577,t18_kp15_x,0.00037252
578,t16_kp16_y,0.00037222
579,t27_kp04_y,0.00037195
580,t03_kp18_y,0.00037120
581,t10_kp13_y,0.00037002
582,t22_kp25_x,0.00036871
583,t21_kp24_x,0.00036846
584,t25_kp23_x,0.00036824
585,t19_kp23_y,0.00036818
586,t17_kp22_y,0.00036810
587,t14_kp18_y,0.00036808
588,t00_kp24_y,0.00036597
589,t04_kp26_y,0.00036567
590,t20_kp13_x,0.00036560
591,t22_kp15_x,0.00036521
592,t26_kp01_y,0.00036470
593,t18_kp21_x,0.00036395
594,t22_kp31_x,0.00036328
595,t17_kp12_y,0.00036323
596,t21_kp05_y,0.00036211
597,t17_kp02_y,0.00036159
598,t19_kp13_y,0.00036129
599,t20_kp01_y,0.00036128
600,t20_kp28_y,0.00036091
601,t18_kp17_x,0.00036041
602,t26_kp06_y,0.00036037
603,t26_kp00_y,0.00036031
604,t03_kp17_x,0.00035787
605,t15_kp30_y,0.00035599
606,t28_kp25_x,0.00035597
607,t28_kp31_x,0.00035497
608,t19_kp19_x,0.00035476
609,t29_kp17_y,0.00035399
610,t28_kp10_y,0.00035375
611,t05_kp17_x,0.00035295
612,t06_kp31_y,0.00035292
613,t25_kp23_y,0.00035251
614,t20_kp30_y,0.00035216
615,t18_kp05_y,0.00035166
616,t25_kp12_y,0.00035066
617,t19_kp23_x,0.00034981
618,t25_kp21_y,0.00034963
619,t21_kp01_y,0.00034872
620,t18_kp31_x,0.00034838
621,t15_kp05_y,0.00034727
622,t10_kp18_y,0.00034722
623,t16_kp30_y,0.00034657
624,t03_kp31_y,0.00034628
625,t28_kp28_y,0.00034624
626,t27_kp26_y,0.00034607
627,t24_kp04_y,0.00034590
628,t27_kp24_x,0.00034537
629,t06_kp16_y,0.00034389
630,t17_kp17_x,0.00034375
631,t07_kp04_y,0.00034375
632,t08_kp16_y,0.00034270
633,t06_kp17_x,0.00034224
634,t19_kp04_y,0.00034125
635,t12_kp16_y,0.00034071
636,t00_kp02_y,0.00034065
637,t02_kp30_y,0.00034061
638,t27_kp21_x,0.00034007
639,t14_kp20_y,0.00033983
640,t29_kp30_x,0.00033808
641,t13_kp13_x,0.00033750
642,t15_kp18_y,0.00033539
643,t07_kp26_y,0.00033521
644,t06_kp22_y,0.00033499
645,t26_kp03_y,0.00033472
646,t25_kp02_y,0.00033468
647,t01_kp15_y,0.00033400
648,t13_kp20_y,0.00032944
649,t29_kp26_y,0.00032859
650,t15_kp13_x,0.00032796
651,t12_kp21_x,0.00032755
652,t19_kp15_x,0.00032711
653,t07_kp20_y,0.00032672
654,t02_kp28_y,0.00032667
655,t27_kp07_y,0.00032632
656,t19_kp01_y,0.00032607
657,t00_kp30_y,0.00032575
658,t08_kp24_x,0.00032552
659,t02_kp09_y,0.00032551
660,t25_kp31_x,0.00032500
661,t25_kp15_x,0.00032493
662,t27_kp11_x,0.00032471
663,t21_kp12_y,0.00032410
664,t25_kp27_x,0.00032365
665,t24_kp15_y,0.00032330
666,t11_kp26_y,0.00032252
667,t03_kp32_y,0.00032222
668,t15_kp22_y,0.00032074
669,t24_kp26_y,0.00032047
670,t08_kp05_y,0.00032009
671,t12_kp13_y,0.00031909
672,t16_kp27_x,0.00031851
