rank,feature,importance
376,t20_kp16_x,0.00067509
377,t03_kp28_x,0.00067505
378,t24_kp31_x,0.00067496
379,t00_kp02_x,0.00067423
380,t04_kp25_y,0.00067391
381,t10_kp30_y,0.00067357
382,t00_kp04_x,0.00067143
383,t22_kp11_x,0.00066746
384,t24_kp21_x,0.00066621
385,t11_kp13_y,0.00066608
386,t03_kp29_x,0.00066595
387,t28_kp12_y,0.00066587
388,t25_kp26_x,0.00066542
389,t27_kp14_x,0.00066534
390,t25_kp16_y,0.00066523
391,t00_kp29_y,0.00066354
392,t20_kp21_x,0.00066285
393,t01_kp02_x,0.00066210
394,t12_kp29_x,0.00065852
395,t11_kp16_x,0.00065848
396,t10_kp30_x,0.00065838
397,t14_kp29_x,0.00065204
398,t15_kp13_y,0.00065144
399,t20_kp32_x,0.00065010
400,t17_kp21_x,0.00064933
401,t27_kp27_x,0.00064822
402,t21_kp28_x,0.00064747
403,t12_kp13_x,0.00064712
404,t05_kp20_y,0.00064691
405,t20_kp16_y,0.00064545
406,t25_kp17_x,0.00064523
407,t01_kp00_x,0.00064519
408,t18_kp22_x,0.00064440
409,t29_kp12_x,0.00064437
410,t00_kp30_y,0.00064379
411,t29_kp07_x,0.00064206
412,t29_kp14_x,0.00064034
413,t21_kp16_x,0.00063959
414,t09_kp16_x,0.00063841
415,t26_kp11_y,0.00063783
416,t22_kp32_x,0.00063771
417,t14_kp22_x,0.00063657
418,t20_kp22_x,0.00063357
419,t06_kp16_x,0.00063325
420,t08_kp18_y,0.00063321
421,t16_kp16_y,0.00063276
422,t00_kp21_y,0.00063137
423,t17_kp18_x,0.00063121
424,t07_kp28_x,0.00063073
425,t23_kp27_x,0.00062892
426,t21_kp11_x,0.00062864
427,t05_kp18_y,0.00062852
428,t19_kp20_x,0.00062807
429,t07_kp32_x,0.00062606
430,t02_kp18_x,0.00062510
431,t02_kp26_y,0.00062448
432,t29_kp21_y,0.00062381
433,t29_kp10_x,0.00062380
434,t02_kp20_y,0.00062351
435,t28_kp20_y,0.00062235
436,t27_kp22_y,0.00062011
437,t17_kp13_y,0.00061977
438,t26_kp32_y,0.00061857
439,t08_kp16_y,0.00061653
440,t11_kp29_x,0.00061546
441,t10_kp21_x,0.00061371
442,t07_kp18_y,0.00061139
443,t03_kp25_y,0.00061062
444,t09_kp30_x,0.00060958
445,t25_kp14_x,0.00060945
446,t12_kp20_x,0.00060769
447,t10_kp18_y,0.00060762
448,t14_kp28_x,0.00060705
449,t29_kp15_y,0.00060688
450,t08_kp21_x,0.00060688
451,t28_kp00_x,0.00060675
452,t09_kp18_x,0.00060639
453,t28_kp22_y,0.00060509
454,t06_kp20_y,0.00060501
455,t23_kp19_x,0.00060448
456,t07_kp21_x,0.00060416
457,t00_kp28_x,0.00060392
458,t24_kp12_x,0.00060371
459,t03_kp17_y,0.00060360
460,t27_kp15_y,0.00060333
461,t18_kp16_y,0.00060327
462,t00_kp24_y,0.00060256
463,t26_kp15_y,0.00060113
464,t29_kp19_y,0.00060077
465,t26_kp20_x,0.00059926
466,t29_kp20_y,0.00059903
467,t19_kp32_x,0.00059763
468,t26_kp26_x,0.00059625
469,t16_kp28_x,0.00059057
470,t00_kp23_y,0.00058976
471,t12_kp16_y,0.00058956
472,t05_kp30_y,0.00058743
473,t07_kp20_y,0.00058718
474,t29_kp06_x,0.00058470
475,t05_kp22_y,0.00058319
476,t03_kp22_y,0.00058056
477,t09_kp18_y,0.00057984
478,t02_kp30_y,0.00057984
479,t00_kp09_x,0.00057963
480,t08_kp20_y,0.00057853
481,t04_kp21_x,0.00057822
482,t01_kp23_y,0.00057548
483,t09_kp29_x,0.00057516
484,t16_kp19_x,0.00057434
485,t28_kp18_y,0.00057197
486,t03_kp20_y,0.00057177
487,t01_kp24_y,0.00057147
488,t11_kp32_x,0.00057127
489,t27_kp26_x,0.00057094
490,t01_kp10_x,0.00057043
491,t00_kp28_y,0.00056926
492,t02_kp19_y,0.00056900
493,t16_kp21_x,0.00056809
494,t23_kp14_x,0.00056776
495,t03_kp26_y,0.00056642
496,t13_kp21_x,0.00056434
497,t00_kp00_y,0.00056333
498,t04_kp00_x,0.00056267
499,t20_kp18_y,0.00056255
500,t26_kp22_y,0.00056242
501,t02_kp23_y,0.00056225
502,t20_kp15_x,0.00056221
503,t12_kp30_y,0.00056214
504,t21_kp14_x,0.00055941
505,t07_kp15_x,0.00055823
506,t15_kp15_x,0.00055663
507,t24_kp18_x,0.00055493
508,t15_kp30_y,0.00055378
509,t08_kp13_y,0.00055276
510,t21_kp27_x,0.00055203
511,t08_kp22_y,0.00055160
512,t00_kp04_y,0.00054956
513,t02_kp10_x,0.00054834
514,t26_kp14_x,0.00054777
515,t24_kp22_y,0.00054707
516,t19_kp31_x,0.00054616
517,t02_kp24_y,0.00054588
518,t10_kp28_x,0.00054471
519,t00_kp06_y,0.00054430
520,t08_kp29_x,0.00054364
521,t20_kp17_x,0.00054300
522,t18_kp29_x,0.00054236
523,t07_kp22_y,0.00054232
524,t19_kp29_x,0.00054230
525,t28_kp24_y,0.00053954
526,t03_kp12_y,0.00053907
527,t04_kp23_y,0.00053871
528,t17_kp32_x,0.00053668
529,t08_kp18_x,0.00053459
530,t05_kp26_y,0.00053315
531,t28_kp02_x,0.00053140
532,t00_kp10_y,0.00053139
533,t28_kp03_y,0.00053078
534,t05_kp10_x,0.00053074
535,t04_kp30_y,0.00052957
536,t20_kp31_x,0.00052874
537,t04_kp21_y,0.00052542
538,t26_kp26_y,0.00052539
539,t04_kp26_y,0.00052521
540,t26_kp12_x,0.00052442
541,t14_kp20_x,0.00052246
542,t14_kp16_y,0.00052236
543,t00_kp02_y,0.00052187
544,t06_kp28_x,0.00052178
545,t26_kp17_y,0.00052114
546,t24_kp26_x,0.00052000
547,t01_kp07_x,0.00051992
548,t04_kp10_x,0.00051904
549,t03_kp01_x,0.00051808
550,t27_kp18_y,0.00051613
551,t15_kp16_x,0.00051606
552,t00_kp05_y,0.00051370
553,t04_kp09_x,0.00051350
554,t01_kp25_y,0.00051266
555,t15_kp32_x,0.00051233
556,t24_kp16_y,0.00051143
557,t05_kp32_x,0.00051080
558,t20_kp14_x,0.00051036
559,t05_kp19_x,0.00051006
560,t09_kp28_x,0.00050889
561,t14_kp32_x,0.00050647
562,t27_kp32_y,0.00050574
563,t17_kp16_y,0.00050559
564,t16_kp15_x,0.00050479
565,t23_kp16_y,0.00050373
566,t15_kp28_x,0.00050331
567,t03_kp23_y,0.00050327
568,t26_kp16_y,0.00050165
569,t05_kp31_x,0.00050052
570,t28_kp19_y,0.00049904
571,t06_kp25_y,0.00049904
572,t28_kp17_y,0.00049897
573,t08_kp09_x,0.00049887
574,t23_kp18_y,0.00049879
575,t03_kp28_y,0.00049835
576,t02_kp00_x,0.00049520
577,t25_kp27_x,0.00049274
578,t01_kp15_y,0.00049204
579,t01_kp00_y,0.00049183
580,t22_kp16_y,0.00049106
581,t14_kp13_x,0.00049103
582,t23_kp26_x,0.00049065
583,t28_kp09_y,0.00048991
584,t04_kp12_y,0.00048917
585,t01_kp29_y,0.00048817
586,t07_kp30_y,0.00048778
587,t23_kp11_x,0.00048670
588,t16_kp13_y,0.00048645
589,t10_kp14_x,0.00048631
590,t23_kp07_x,0.00048556
591,t08_kp28_x,0.00048507
592,t29_kp00_x,0.00048464
593,t03_kp09_x,0.00048286
594,t06_kp09_x,0.00048248
595,t25_kp30_y,0.00048235
596,t11_kp22_y,0.00048122
597,t03_kp32_x,0.00048115
598,t02_kp31_x,0.00048100
599,t04_kp18_x,0.00048068
600,t28_kp06_x,0.00048035
601,t12_kp13_y,0.00047999
602,t19_kp27_x,0.00047963
603,t25_kp12_x,0.00047860
604,t13_kp28_x,0.00047680
605,t18_kp32_x,0.00047653
606,t05_kp03_x,0.00047642
607,t25_kp21_y,0.00047622
608,t10_kp32_x,0.00047602
609,t15_kp16_y,0.00047469
610,t00_kp14_x,0.00047452
611,t13_kp16_x,0.00047439
612,t04_kp24_y,0.00047390
613,t24_kp20_y,0.00047221
614,t07_kp26_y,0.00047209
615,t18_kp31_x,0.00046972
616,t08_kp14_x,0.00046952
617,t28_kp15_y,0.00046899
618,t22_kp14_x,0.00046736
619,t14_kp13_y,0.00046655
620,t23_kp22_y,0.00046550
621,t25_kp22_y,0.00046522
622,t28_kp08_y,0.00046516
623,t10_kp13_x,0.00046301
624,t03_kp03_x,0.00046228
625,t29_kp04_x,0.00046226
626,t12_kp22_y,0.00046174
627,t26_kp20_y,0.00046099
628,t29_kp09_y,0.00046025
629,t13_kp25_y,0.00045976
630,t06_kp32_x,0.00045854
631,t00_kp18_x,0.00045822
632,t21_kp18_x,0.00045813
633,t29_kp21_x,0.00045780
634,t28_kp10_y,0.00045655
635,t29_kp01_x,0.00045591
636,t13_kp19_x,0.00045572
637,t27_kp16_y,0.00045517
638,t20_kp20_x,0.00045403
639,t22_kp26_x,0.00045401
640,t26_kp21_y,0.00045105
641,t27_kp26_y,0.00045090
642,t11_kp20_y,0.00044991
643,t03_kp21_y,0.00044872
644,t04_kp07_x,0.00044821
