rank,feature,importance
1608,t29_kp03_x,0.00006430
1609,t26_kp16_y,0.00006408
1610,t23_kp03_y,0.00006395
1611,t23_kp03_x,0.00006385
1612,t21_kp10_x,0.00006380
1613,t09_kp05_x,0.00006377
1614,t03_kp24_x,0.00006346
1615,t04_kp02_y,0.00006343
1616,t04_kp09_y,0.00006339
1617,t08_kp24_y,0.00006333
1618,t19_kp08_y,0.00006292
1619,t00_kp21_x,0.00006263
1620,t27_kp01_x,0.00006259
1621,t10_kp08_y,0.00006247
1622,t08_kp03_y,0.00006244
1623,t19_kp26_x,0.00006239
1624,t27_kp12_x,0.00006227
1625,t10_kp06_x,0.00006220
1626,t16_kp06_y,0.00006171
1627,t29_kp04_x,0.00006166
1628,t05_kp04_y,0.00006152
1629,t20_kp00_x,0.00006150
1630,t26_kp11_x,0.00006105
1631,t09_kp00_y,0.00006102
1632,t18_kp02_x,0.00006082
1633,t29_kp02_x,0.00006082
1634,t09_kp25_y,0.00006077
1635,t06_kp00_y,0.00006073
1636,t15_kp28_y,0.00006058
1637,t27_kp04_x,0.00006032
1638,t04_kp04_y,0.00006024
1639,t13_kp03_y,0.00006018
1640,t15_kp02_x,0.00006009
1641,t19_kp15_x,0.00005993
1642,t26_kp02_x,0.00005959
1643,t15_kp10_y,0.00005958
1644,t04_kp30_y,0.00005956
1645,t19_kp23_x,0.00005935
1646,t29_kp07_x,0.00005919
1647,t07_kp10_x,0.00005915
1648,t19_kp11_x,0.00005914
1649,t12_kp32_y,0.00005896
1650,t17_kp18_x,0.00005867
1651,t01_kp01_x,0.00005854
1652,t14_kp21_x,0.00005852
1653,t01_kp00_x,0.00005851
1654,t02_kp00_x,0.00005835
1655,t07_kp17_x,0.00005800
1656,t29_kp26_x,0.00005791
1657,t08_kp04_y,0.00005789
1658,t20_kp01_y,0.00005771
1659,t04_kp10_y,0.00005764
1660,t07_kp24_x,0.00005715
1661,t15_kp00_x,0.00005713
1662,t01_kp19_x,0.00005685
1663,t24_kp10_x,0.00005674
1664,t10_kp24_x,0.00005642
1665,t08_kp14_y,0.00005628
1666,t26_kp18_y,0.00005603
1667,t03_kp23_x,0.00005591
1668,t07_kp29_y,0.00005532
1669,t05_kp02_y,0.00005529
1670,t20_kp12_x,0.00005528
1671,t06_kp02_y,0.00005510
1672,t17_kp06_x,0.00005508
1673,t06_kp01_x,0.00005495
1674,t11_kp10_x,0.00005472
1675,t16_kp10_y,0.00005470
1676,t03_kp15_x,0.00005466
1677,t24_kp26_x,0.00005462
1678,t17_kp11_x,0.00005460
1679,t14_kp00_x,0.00005442
1680,t07_kp14_y,0.00005414
1681,t08_kp01_y,0.00005412
1682,t08_kp25_y,0.00005407
1683,t29_kp18_y,0.00005384
1684,t00_kp26_x,0.00005383
1685,t25_kp00_y,0.00005374
1686,t04_kp05_y,0.00005369
1687,t27_kp09_x,0.00005348
1688,t13_kp01_x,0.00005326
1689,t11_kp00_x,0.00005306
1690,t16_kp24_x,0.00005296
1691,t25_kp09_x,0.00005281
1692,t09_kp06_y,0.00005271
1693,t21_kp23_x,0.00005268
1694,t22_kp21_x,0.00005248
1695,t24_kp03_x,0.00005244
1696,t07_kp04_x,0.00005243
1697,t22_kp00_x,0.00005239
1698,t06_kp07_x,0.00005217
1699,t25_kp09_y,0.00005197
1700,t17_kp01_y,0.00005197
1701,t23_kp18_y,0.00005190
1702,t24_kp00_x,0.00005178
1703,t09_kp25_x,0.00005178
1704,t13_kp00_y,0.00005162
1705,t01_kp15_y,0.00005142
1706,t03_kp19_x,0.00005140
1707,t14_kp04_y,0.00005073
1708,t19_kp04_x,0.00005067
1709,t07_kp01_y,0.00005043
1710,t23_kp05_x,0.00005040
1711,t11_kp23_x,0.00005038
1712,t24_kp18_x,0.00005008
1713,t11_kp03_y,0.00004966
1714,t28_kp05_x,0.00004958
1715,t19_kp02_y,0.00004947
1716,t03_kp13_x,0.00004907
1717,t14_kp09_y,0.00004906
1718,t09_kp12_x,0.00004891
1719,t16_kp14_y,0.00004884
1720,t03_kp15_y,0.00004874
1721,t06_kp26_y,0.00004858
1722,t00_kp01_x,0.00004847
1723,t20_kp08_x,0.00004832
1724,t23_kp06_x,0.00004822
1725,t10_kp26_y,0.00004807
1726,t06_kp05_x,0.00004798
1727,t10_kp03_y,0.00004768
1728,t03_kp03_y,0.00004763
1729,t13_kp21_x,0.00004763
1730,t04_kp01_y,0.00004756
1731,t15_kp04_x,0.00004754
1732,t28_kp04_x,0.00004752
1733,t15_kp24_x,0.00004740
1734,t27_kp26_x,0.00004704
1735,t02_kp07_y,0.00004681
1736,t03_kp03_x,0.00004654
1737,t21_kp07_x,0.00004653
1738,t20_kp22_x,0.00004643
1739,t03_kp28_y,0.00004639
1740,t18_kp00_y,0.00004633
1741,t08_kp10_y,0.00004624
1742,t15_kp14_x,0.00004617
1743,t09_kp00_x,0.00004571
1744,t06_kp02_x,0.00004561
1745,t14_kp26_y,0.00004557
1746,t28_kp20_y,0.00004547
1747,t17_kp00_y,0.00004546
1748,t29_kp10_x,0.00004512
1749,t13_kp24_x,0.00004496
1750,t11_kp00_y,0.00004457
1751,t18_kp07_x,0.00004450
1752,t04_kp25_y,0.00004449
1753,t00_kp13_x,0.00004441
1754,t03_kp17_x,0.00004433
1755,t11_kp09_x,0.00004408
1756,t13_kp24_y,0.00004373
1757,t00_kp13_y,0.00004353
1758,t12_kp07_y,0.00004341
1759,t18_kp23_x,0.00004324
1760,t18_kp08_y,0.00004320
1761,t07_kp23_x,0.00004252
1762,t05_kp01_y,0.00004247
1763,t12_kp06_y,0.00004221
1764,t06_kp14_y,0.00004215
1765,t11_kp29_x,0.00004203
1766,t29_kp00_x,0.00004197
1767,t27_kp02_x,0.00004194
1768,t05_kp13_x,0.00004184
1769,t18_kp24_x,0.00004182
1770,t18_kp05_x,0.00004182
1771,t29_kp20_y,0.00004114
1772,t09_kp06_x,0.00004103
1773,t13_kp02_y,0.00004087
1774,t21_kp00_x,0.00004082
1775,t00_kp24_x,0.00004061
1776,t27_kp00_x,0.00004059
1777,t05_kp30_y,0.00004046
1778,t23_kp09_x,0.00004035
1779,t14_kp03_y,0.00004022
1780,t07_kp03_y,0.00004009
1781,t02_kp26_x,0.00003999
1782,t29_kp05_x,0.00003989
1783,t06_kp01_y,0.00003938
1784,t09_kp07_x,0.00003889
1785,t18_kp05_y,0.00003888
1786,t07_kp09_x,0.00003874
1787,t20_kp07_x,0.00003870
1788,t11_kp05_x,0.00003848
1789,t14_kp10_x,0.00003760
1790,t14_kp01_x,0.00003752
1791,t06_kp08_y,0.00003715
1792,t09_kp09_x,0.00003699
1793,t14_kp06_x,0.00003696
1794,t11_kp03_x,0.00003684
1795,t28_kp11_x,0.00003672
1796,t12_kp25_y,0.00003668
1797,t05_kp23_y,0.00003634
1798,t02_kp17_y,0.00003631
1799,t13_kp00_x,0.00003626
1800,t00_kp15_x,0.00003615
1801,t20_kp04_x,0.00003614
1802,t09_kp26_x,0.00003605
1803,t07_kp02_x,0.00003598
1804,t06_kp08_x,0.00003597
1805,t28_kp10_x,0.00003596
1806,t17_kp05_x,0.00003577
1807,t01_kp25_y,0.00003563
1808,t13_kp03_x,0.00003544
1809,t13_kp23_y,0.00003535
1810,t04_kp09_x,0.00003526
1811,t23_kp22_x,0.00003494
1812,t08_kp05_y,0.00003493
1813,t16_kp04_x,0.00003471
1814,t11_kp26_x,0.00003458
1815,t16_kp19_x,0.00003432
1816,t19_kp01_x,0.00003425
1817,t13_kp01_y,0.00003409
1818,t10_kp23_x,0.00003388
1819,t04_kp24_x,0.00003383
1820,t21_kp01_x,0.00003373
1821,t24_kp09_x,0.00003335
1822,t26_kp10_x,0.00003296
1823,t21_kp05_x,0.00003286
1824,t17_kp06_y,0.00003281
1825,t01_kp24_y,0.00003276
1826,t20_kp06_x,0.00003274
1827,t26_kp06_x,0.00003260
1828,t18_kp09_x,0.00003234
1829,t26_kp03_x,0.00003222
1830,t16_kp00_y,0.00003201
1831,t14_kp23_x,0.00003197
1832,t12_kp04_y,0.00003193
1833,t03_kp04_x,0.00003154
1834,t12_kp00_x,0.00003133
1835,t20_kp03_x,0.00003093
1836,t07_kp19_x,0.00003066
1837,t17_kp26_x,0.00003045
1838,t25_kp04_x,0.00003044
1839,t02_kp13_x,0.00003037
1840,t00_kp17_x,0.00003008
1841,t14_kp24_x,0.00003005
1842,t16_kp07_y,0.00002987
1843,t03_kp29_y,0.00002984
1844,t16_kp12_x,0.00002982
1845,t07_kp01_x,0.00002970
1846,t08_kp04_x,0.00002943
1847,t03_kp26_x,0.00002932
1848,t24_kp01_x,0.00002923
1849,t13_kp10_x,0.00002921
1850,t23_kp04_x,0.00002897
1851,t10_kp00_y,0.00002894
1852,t24_kp02_x,0.00002879
1853,t19_kp05_x,0.00002855
1854,t11_kp07_y,0.00002850
1855,t19_kp09_x,0.00002847
1856,t09_kp04_y,0.00002837
1857,t08_kp10_x,0.00002828
1858,t02_kp24_x,0.00002759
1859,t22_kp06_x,0.00002741
1860,t09_kp23_x,0.00002738
1861,t25_kp02_x,0.00002719
1862,t18_kp26_x,0.00002716
1863,t20_kp10_x,0.00002715
1864,t12_kp03_y,0.00002700
1865,t01_kp30_y,0.00002694
1866,t06_kp24_x,0.00002687
1867,t08_kp08_x,0.00002685
1868,t15_kp10_x,0.00002657
1869,t09_kp04_x,0.00002641
1870,t12_kp05_y,0.00002633
1871,t09_kp01_y,0.00002613
1872,t00_kp06_x,0.00002576
1873,t09_kp08_y,0.00002566
1874,t04_kp26_x,0.00002555
1875,t11_kp01_y,0.00002537
1876,t09_kp10_y,0.00002529
1877,t29_kp06_x,0.00002512
1878,t07_kp04_y,0.00002484
1879,t08_kp00_y,0.00002471
1880,t13_kp15_x,0.00002470
1881,t15_kp07_y,0.00002466
1882,t22_kp09_x,0.00002458
1883,t01_kp23_x,0.00002445
1884,t06_kp25_y,0.00002442
1885,t23_kp02_x,0.00002431
1886,t14_kp04_x,0.00002368
1887,t08_kp02_y,0.00002364
1888,t09_kp05_y,0.00002359
1889,t01_kp09_y,0.00002311
1890,t02_kp30_y,0.00002310
1891,t18_kp10_x,0.00002293
1892,t10_kp02_y,0.00002266
1893,t15_kp00_y,0.00002255
1894,t27_kp03_y,0.00002217
1895,t28_kp03_x,0.00002216
1896,t17_kp09_x,0.00002207
1897,t04_kp02_x,0.00002189
1898,t08_kp06_y,0.00002185
1899,t13_kp23_x,0.00002182
1900,t20_kp14_x,0.00002181
1901,t12_kp05_x,0.00002152
1902,t05_kp26_x,0.00002145
1903,t19_kp00_x,0.00002143
1904,t28_kp00_x,0.00002141
1905,t19_kp10_x,0.00002109
1906,t12_kp09_x,0.00002108
1907,t00_kp26_y,0.00002091
1908,t10_kp09_x,0.00002069
1909,t03_kp10_x,0.00002044
1910,t05_kp24_x,0.00002037
1911,t01_kp01_y,0.00002032
1912,t28_kp01_x,0.00002022
1913,t06_kp23_x,0.00002007
1914,t13_kp10_y,0.00001984
1915,t03_kp19_y,0.00001966
1916,t05_kp02_x,0.00001938
1917,t08_kp08_y,0.00001897
1918,t17_kp04_y,0.00001890
1919,t08_kp23_x,0.00001889
1920,t14_kp07_y,0.00001873
1921,t06_kp09_x,0.00001871
1922,t04_kp23_x,0.00001860
1923,t03_kp07_y,0.00001855
1924,t08_kp02_x,0.00001829
1925,t10_kp04_y,0.00001787
1926,t14_kp05_x,0.00001751
1927,t22_kp01_x,0.00001733
1928,t17_kp01_x,0.00001677
1929,t15_kp06_x,0.00001667
1930,t10_kp05_y,0.00001660
1931,t12_kp23_x,0.00001656
1932,t16_kp10_x,0.00001591
1933,t17_kp00_x,0.00001577
1934,t06_kp06_y,0.00001577
1935,t17_kp23_x,0.00001542
1936,t15_kp08_y,0.00001488
1937,t07_kp02_y,0.00001459
1938,t24_kp05_x,0.00001449
1939,t13_kp07_y,0.00001439
1940,t13_kp04_y,0.00001431
1941,t05_kp10_x,0.00001428
1942,t12_kp09_y,0.00001407
1943,t06_kp03_y,0.00001337
1944,t08_kp06_x,0.00001330
1945,t20_kp05_x,0.00001243
1946,t07_kp00_y,0.00001229
1947,t15_kp09_x,0.00001216
1948,t10_kp09_y,0.00001205
1949,t11_kp24_x,0.00001195
1950,t17_kp04_x,0.00001169
1951,t08_kp05_x,0.00001169
1952,t16_kp23_x,0.00001161
1953,t17_kp24_x,0.00001159
1954,t18_kp00_x,0.00001155
1955,t25_kp01_x,0.00001153
1956,t13_kp09_x,0.00001082
1957,t23_kp00_x,0.00001024
1958,t11_kp05_y,0.00000997
1959,t09_kp10_x,0.00000993
1960,t21_kp02_x,0.00000930
1961,t06_kp21_x,0.00000911
1962,t09_kp09_y,0.00000888
1963,t07_kp05_y,0.00000824
1964,t06_kp00_x,0.00000781
1965,t15_kp01_x,0.00000750
1966,t13_kp04_x,0.00000731
1967,t11_kp10_y,0.00000703
1968,t16_kp09_x,0.00000666
1969,t17_kp10_y,0.00000641
1970,t08_kp24_x,0.00000637
1971,t15_kp01_y,0.00000594
1972,t16_kp00_x,0.00000592
1973,t14_kp09_x,0.00000491
1974,t21_kp06_x,0.00000471
1975,t13_kp09_y,0.00000469
1976,t10_kp10_x,0.00000390
1977,t15_kp26_x,0.00000347
1978,t12_kp02_y,0.00000291
1979,t20_kp09_x,0.00000216
1980,t14_kp01_y,0.00000081
